id	topic_id	thread_id	type	formula
q_947	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\displaystyle n=5k+4\Rightarrow n=5k+4(1)."" class=""ltx_Math"" display=""inline""><semantics><mrow><mrow><mi>n</mi><mo>=</mo><mrow><mrow><mn>5</mn><mo>⁢</mo><mi>k</mi></mrow><mo>+</mo><mn>4</mn></mrow><mo>⇒</mo><mi>n</mi><mo>=</mo><mrow><mrow><mn>5</mn><mo>⁢</mo><mi>k</mi></mrow><mo>+</mo><mrow><mn>4</mn><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mn>1</mn><mo stretchy=""false"">)</mo></mrow></mrow></mrow></mrow><mo>.</mo></mrow></semantics></math>"
q_948	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\displaystyle n"" class=""ltx_Math"" display=""inline""><semantics><mi>n</mi></semantics></math>"
q_949	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\displaystyle k"" class=""ltx_Math"" display=""inline""><semantics><mi>k</mi></semantics></math>"
q_950	A.387	4006307	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\displaystyle 12"" class=""ltx_Math"" display=""inline""><semantics><mn>12</mn></semantics></math>"
q_951	A.388	4004685	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""k"" class=""ltx_Math"" display=""block""><semantics><mi>k</mi></semantics></math>"
q_952	A.388	4004685	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\begin{cases}x_{1}+kx_{2}−x_{3}=2\\ 2x_{1}−x_{2}+kx_{3}=5\\ x_{1}+10x_{2}−6x_{3}=1\end{cases}"" class=""ltx_Math"" display=""block""><semantics><mrow><mo>{</mo><mtable columnspacing=""5pt"" displaystyle=""true"" rowspacing=""0pt""><mtr><mtd columnalign=""left""><mrow><mrow><msub><mi>x</mi><mn>1</mn></msub><mo>+</mo><mrow><mi>k</mi><mo>⁢</mo><msub><mi>x</mi><mn>2</mn></msub><mo>⁢</mo><mi mathvariant=""normal"">−</mi><mo>⁢</mo><msub><mi>x</mi><mn>3</mn></msub></mrow></mrow><mo>=</mo><mn>2</mn></mrow></mtd><mtd/></mtr><mtr><mtd columnalign=""left""><mrow><mrow><mrow><mn>2</mn><mo>⁢</mo><msub><mi>x</mi><mn>1</mn></msub><mo>⁢</mo><mi mathvariant=""normal"">−</mi><mo>⁢</mo><msub><mi>x</mi><mn>2</mn></msub></mrow><mo>+</mo><mrow><mi>k</mi><mo>⁢</mo><msub><mi>x</mi><mn>3</mn></msub></mrow></mrow><mo>=</mo><mn>5</mn></mrow></mtd><mtd/></mtr><mtr><mtd columnalign=""left""><mrow><mrow><msub><mi>x</mi><mn>1</mn></msub><mo>+</mo><mrow><mn>10</mn><mo>⁢</mo><msub><mi>x</mi><mn>2</mn></msub><mo>⁢</mo><mi mathvariant=""normal"">−</mi><mo>⁢</mo><mn>6</mn><mo>⁢</mo><msub><mi>x</mi><mn>3</mn></msub></mrow></mrow><mo>=</mo><mn>1</mn></mrow></mtd><mtd/></mtr></mtable></mrow></semantics></math>"
q_953	A.388	4004685	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""k"" class=""ltx_Math"" display=""block""><semantics><mi>k</mi></semantics></math>"
q_954	A.388	4004685	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""R_{1}"" class=""ltx_Math"" display=""block""><semantics><msub><mi>R</mi><mn>1</mn></msub></semantics></math>"
q_955	A.388	4004685	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""R_{3}"" class=""ltx_Math"" display=""block""><semantics><msub><mi>R</mi><mn>3</mn></msub></semantics></math>"
q_956	A.388	4004685	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""R_{2}"" class=""ltx_Math"" display=""block""><semantics><msub><mi>R</mi><mn>2</mn></msub></semantics></math>"
q_957	A.388	4004685	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""R_{3}"" class=""ltx_Math"" display=""block""><semantics><msub><mi>R</mi><mn>3</mn></msub></semantics></math>"
q_958	A.388	4004685	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\left[\begin{array}[]{ccc|c}1&10&-6&1\\ 1&k&-1&2\\ 2&-1&k&5\end{array}\right]"" class=""ltx_Math"" display=""block""><semantics><mrow><mo>[</mo><mtable columnspacing=""5pt"" displaystyle=""true"" rowspacing=""0pt""><mtr><mtd columnalign=""center""><mn>1</mn></mtd><mtd columnalign=""center""><mn>10</mn></mtd><mtd class=""ltx_border_r"" columnalign=""center""><mrow><mo>-</mo><mn>6</mn></mrow></mtd><mtd columnalign=""center""><mn>1</mn></mtd></mtr><mtr><mtd columnalign=""center""><mn>1</mn></mtd><mtd columnalign=""center""><mi>k</mi></mtd><mtd class=""ltx_border_r"" columnalign=""center""><mrow><mo>-</mo><mn>1</mn></mrow></mtd><mtd columnalign=""center""><mn>2</mn></mtd></mtr><mtr><mtd columnalign=""center""><mn>2</mn></mtd><mtd columnalign=""center""><mrow><mo>-</mo><mn>1</mn></mrow></mtd><mtd class=""ltx_border_r"" columnalign=""center""><mi>k</mi></mtd><mtd columnalign=""center""><mn>5</mn></mtd></mtr></mtable><mo>]</mo></mrow></semantics></math>"
q_959	A.389	4004022	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sum\limits_{i=1}^{N}\frac{i}{(1+r)^{i}}"" class=""ltx_Math"" display=""block""><semantics><mrow><munderover><mo largeop=""true"" movablelimits=""false"" symmetric=""true"">∑</mo><mrow><mi>i</mi><mo>=</mo><mn>1</mn></mrow><mi>N</mi></munderover><mfrac><mi>i</mi><msup><mrow><mo stretchy=""false"">(</mo><mrow><mn>1</mn><mo>+</mo><mi>r</mi></mrow><mo stretchy=""false"">)</mo></mrow><mi>i</mi></msup></mfrac></mrow></semantics></math>"
q_960	A.389	4004022	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\frac{(1+r)^{N+1}-(1+r)-rN}{r^{2}(1+r)^{N}}"" class=""ltx_Math"" display=""block""><semantics><mfrac><mrow><msup><mrow><mo stretchy=""false"">(</mo><mrow><mn>1</mn><mo>+</mo><mi>r</mi></mrow><mo stretchy=""false"">)</mo></mrow><mrow><mi>N</mi><mo>+</mo><mn>1</mn></mrow></msup><mo>-</mo><mrow><mo stretchy=""false"">(</mo><mrow><mn>1</mn><mo>+</mo><mi>r</mi></mrow><mo stretchy=""false"">)</mo></mrow><mo>-</mo><mrow><mi>r</mi><mo>⁢</mo><mi>N</mi></mrow></mrow><mrow><msup><mi>r</mi><mn>2</mn></msup><mo>⁢</mo><msup><mrow><mo stretchy=""false"">(</mo><mrow><mn>1</mn><mo>+</mo><mi>r</mi></mrow><mo stretchy=""false"">)</mo></mrow><mi>N</mi></msup></mrow></mfrac></semantics></math>"
q_961	A.390	3994470	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""x_{n}"" class=""ltx_Math"" display=""block""><semantics><msub><mi>x</mi><mi>n</mi></msub></semantics></math>"
q_962	A.390	3994470	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\omega"" class=""ltx_Math"" display=""block""><semantics><mi>ω</mi></semantics></math>"
q_963	A.390	3994470	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""t_{n}"" class=""ltx_Math"" display=""block""><semantics><msub><mi>t</mi><mi>n</mi></msub></semantics></math>"
q_964	A.390	3994470	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\omega"" class=""ltx_Math"" display=""block""><semantics><mi>ω</mi></semantics></math>"
q_965	A.390	3994470	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(x_{n})_{n\in\mathbb{N}}"" class=""ltx_Math"" display=""block""><semantics><msub><mrow><mo stretchy=""false"">(</mo><msub><mi>x</mi><mi>n</mi></msub><mo stretchy=""false"">)</mo></mrow><mrow><mi>n</mi><mo>∈</mo><mi>ℕ</mi></mrow></msub></semantics></math>"
q_966	A.390	3994470	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""(t_{n})_{n\in\mathbb{N}}"" class=""ltx_Math"" display=""block""><semantics><msub><mrow><mo stretchy=""false"">(</mo><msub><mi>t</mi><mi>n</mi></msub><mo stretchy=""false"">)</mo></mrow><mrow><mi>n</mi><mo>∈</mo><mi>ℕ</mi></mrow></msub></semantics></math>"
q_967	A.390	3994470	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""t_{n}:=\frac{x_{1}+x_{2}+...+x_{n}}{n}"" class=""ltx_Math"" display=""block""><semantics><mrow><msub><mi>t</mi><mi>n</mi></msub><mo>:=</mo><mfrac><mrow><msub><mi>x</mi><mn>1</mn></msub><mo>+</mo><msub><mi>x</mi><mn>2</mn></msub><mo>+</mo><mi mathvariant=""normal"">…</mi><mo>+</mo><msub><mi>x</mi><mi>n</mi></msub></mrow><mi>n</mi></mfrac></mrow></semantics></math>"
q_968	A.390	3994470	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\lim_{n\rightarrow\infty}t_{n}=\omega"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><munder><mo movablelimits=""false"">lim</mo><mrow><mi>n</mi><mo>→</mo><mi mathvariant=""normal"">∞</mi></mrow></munder><mo>⁡</mo><msub><mi>t</mi><mi>n</mi></msub></mrow><mo>=</mo><mi>ω</mi></mrow></semantics></math>"
q_969	A.390	3994470	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\lim_{t\rightarrow\infty}x_{n}=\omega"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><munder><mo movablelimits=""false"">lim</mo><mrow><mi>t</mi><mo>→</mo><mi mathvariant=""normal"">∞</mi></mrow></munder><mo>⁡</mo><msub><mi>x</mi><mi>n</mi></msub></mrow><mo>=</mo><mi>ω</mi></mrow></semantics></math>"
q_970	A.390	3994470	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\lim_{n\rightarrow\infty}x_{n}=\omega"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><munder><mo movablelimits=""false"">lim</mo><mrow><mi>n</mi><mo>→</mo><mi mathvariant=""normal"">∞</mi></mrow></munder><mo>⁡</mo><msub><mi>x</mi><mi>n</mi></msub></mrow><mo>=</mo><mi>ω</mi></mrow></semantics></math>"
q_971	A.391	3993087	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""C_{r}"" class=""ltx_Math"" display=""block""><semantics><msub><mi>C</mi><mi>r</mi></msub></semantics></math>"
q_972	A.391	3993087	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathbb{E}|X+Y|^{r}\leq c_{r}(\mathbb{E}|X|^{r}+\mathbb{E}|Y|^{r}),"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mrow><mi>𝔼</mi><mo>⁢</mo><msup><mrow><mo stretchy=""false"">|</mo><mrow><mi>X</mi><mo>+</mo><mi>Y</mi></mrow><mo stretchy=""false"">|</mo></mrow><mi>r</mi></msup></mrow><mo>≤</mo><mrow><msub><mi>c</mi><mi>r</mi></msub><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mrow><mrow><mi>𝔼</mi><mo>⁢</mo><msup><mrow><mo stretchy=""false"">|</mo><mi>X</mi><mo stretchy=""false"">|</mo></mrow><mi>r</mi></msup></mrow><mo>+</mo><mrow><mi>𝔼</mi><mo>⁢</mo><msup><mrow><mo stretchy=""false"">|</mo><mi>Y</mi><mo stretchy=""false"">|</mo></mrow><mi>r</mi></msup></mrow></mrow><mo stretchy=""false"">)</mo></mrow></mrow></mrow><mo>,</mo></mrow></semantics></math>"
q_973	A.391	3993087	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""r>0"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>r</mi><mo>></mo><mn>0</mn></mrow></semantics></math>"
q_974	A.391	3993087	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""c_{r}"" class=""ltx_Math"" display=""block""><semantics><msub><mi>c</mi><mi>r</mi></msub></semantics></math>"
q_975	A.391	3993087	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""2^{r-1}"" class=""ltx_Math"" display=""block""><semantics><msup><mn>2</mn><mrow><mi>r</mi><mo>-</mo><mn>1</mn></mrow></msup></semantics></math>"
q_976	A.391	3993087	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\begin{equation}c_{r}=\left\{\begin{array}[]{ll}1&\mathrm{if\ }0<r\leq 1\\ 2^{r-1}&\mathrm{if\ }1<r\end{array}\right.\end{equation}"" class=""ltx_Math"" display=""block""><semantics><mtext>(1)Equation 11=cr{1⁢if 0<r≤12-r1<⁢if 1r</mtext></semantics></math>"
q_977	A.392	3992939	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f*f_{p}\equiv 1\bmod p"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>f</mi><mo>*</mo><msub><mi>f</mi><mi>p</mi></msub></mrow><mo>≡</mo><mrow><mn>1</mn><mo lspace=""2.5pt"" rspace=""2.5pt"">mod</mo><mi>p</mi></mrow></mrow></semantics></math>"
q_978	A.392	3992939	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\mathbb{Z}[X]/(X^{n}-1)"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>ℤ</mi><mo>⁢</mo><mrow><mo stretchy=""false"">[</mo><mi>X</mi><mo stretchy=""false"">]</mo></mrow></mrow><mo>/</mo><mrow><mo stretchy=""false"">(</mo><mrow><msup><mi>X</mi><mi>n</mi></msup><mo>-</mo><mn>1</mn></mrow><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
q_979	A.392	3992939	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n-1"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>n</mi><mo>-</mo><mn>1</mn></mrow></semantics></math>"
q_980	A.392	3992939	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""X^{n}-1"" class=""ltx_Math"" display=""block""><semantics><mrow><msup><mi>X</mi><mi>n</mi></msup><mo>-</mo><mn>1</mn></mrow></semantics></math>"
q_981	A.392	3992939	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f(X)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>X</mi><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
q_982	A.392	3992939	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""p"" class=""ltx_Math"" display=""block""><semantics><mi>p</mi></semantics></math>"
q_983	A.392	3992939	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f_{p}(X)"" class=""ltx_Math"" display=""block""><semantics><mrow><msub><mi>f</mi><mi>p</mi></msub><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>X</mi><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
q_984	A.392	3992939	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f(X)=-1+X+X^{2}-X^{4}+X^{6}+X^{9}-X^{10}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>X</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mrow><mrow><mrow><mrow><mrow><mo>-</mo><mn>1</mn></mrow><mo>+</mo><mi>X</mi><mo>+</mo><msup><mi>X</mi><mn>2</mn></msup></mrow><mo>-</mo><msup><mi>X</mi><mn>4</mn></msup></mrow><mo>+</mo><msup><mi>X</mi><mn>6</mn></msup><mo>+</mo><msup><mi>X</mi><mn>9</mn></msup></mrow><mo>-</mo><msup><mi>X</mi><mn>10</mn></msup></mrow></mrow></semantics></math>"
q_985	A.393	3987109	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""|f(z^{2})|\leq 2|f(z)|"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mo stretchy=""false"">|</mo><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><msup><mi>z</mi><mn>2</mn></msup><mo stretchy=""false"">)</mo></mrow></mrow><mo stretchy=""false"">|</mo></mrow><mo>≤</mo><mrow><mn>2</mn><mo>⁢</mo><mrow><mo stretchy=""false"">|</mo><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>z</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo stretchy=""false"">|</mo></mrow></mrow></mrow></semantics></math>"
q_986	A.394	3986715	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\delta"" class=""ltx_Math"" display=""block""><semantics><mi>δ</mi></semantics></math>"
q_987	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\forall\epsilon>0,\exists\delta>0,|x-a|<\delta\implies|f(x)-f(a)|<\epsilon"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mrow><mo>∀</mo><mi>ϵ</mi></mrow><mo>></mo><mn>0</mn></mrow><mo>,</mo><mrow><mrow><mrow><mo>∃</mo><mi>δ</mi></mrow><mo>></mo><mn>0</mn></mrow><mo>,</mo><mrow><mrow><mo stretchy=""false"">|</mo><mrow><mi>x</mi><mo>-</mo><mi>a</mi></mrow><mo stretchy=""false"">|</mo></mrow><mo><</mo><mi>δ</mi><mo>⟹</mo><mrow><mo stretchy=""false"">|</mo><mrow><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>-</mo><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>a</mi><mo stretchy=""false"">)</mo></mrow></mrow></mrow><mo stretchy=""false"">|</mo></mrow><mo><</mo><mi>ϵ</mi></mrow></mrow></mrow></semantics></math>"
q_988	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\forall\epsilon>0,\exists\delta>0,|\frac{m}{n}-a|<\delta\implies|\frac{1}{n}|<\epsilon"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mrow><mo>∀</mo><mi>ϵ</mi></mrow><mo>></mo><mn>0</mn></mrow><mo>,</mo><mrow><mrow><mrow><mo>∃</mo><mi>δ</mi></mrow><mo>></mo><mn>0</mn></mrow><mo>,</mo><mrow><mrow><mo stretchy=""false"">|</mo><mrow><mfrac><mi>m</mi><mi>n</mi></mfrac><mo>-</mo><mi>a</mi></mrow><mo stretchy=""false"">|</mo></mrow><mo><</mo><mi>δ</mi><mo>⟹</mo><mrow><mo stretchy=""false"">|</mo><mfrac><mn>1</mn><mi>n</mi></mfrac><mo stretchy=""false"">|</mo></mrow><mo><</mo><mi>ϵ</mi></mrow></mrow></mrow></semantics></math>"
q_989	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f(x)=\begin{cases}0,&\text{if $x$ is irrational}\\ 1/n,&\text{if $x=m/n$}\end{cases}"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mrow><mo>{</mo><mtable columnspacing=""5pt"" displaystyle=""true"" rowspacing=""0pt""><mtr><mtd columnalign=""left""><mrow><mn>0</mn><mo>,</mo></mrow></mtd><mtd columnalign=""left""><mrow><mtext>if </mtext><mi>x</mi><mtext> is irrational</mtext></mrow></mtd></mtr><mtr><mtd columnalign=""left""><mrow><mrow><mn>1</mn><mo>/</mo><mi>n</mi></mrow><mo>,</mo></mrow></mtd><mtd columnalign=""left""><mrow><mtext>if </mtext><mrow><mi>x</mi><mo>=</mo><mrow><mi>m</mi><mo>/</mo><mi>n</mi></mrow></mrow></mrow></mtd></mtr></mtable></mrow></mrow></semantics></math>"
q_990	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""m/n"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>m</mi><mo>/</mo><mi>n</mi></mrow></semantics></math>"
q_991	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\epsilon-\delta"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>ϵ</mi><mo>-</mo><mi>δ</mi></mrow></semantics></math>"
q_992	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""x"" class=""ltx_Math"" display=""block""><semantics><mi>x</mi></semantics></math>"
q_993	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""x"" class=""ltx_Math"" display=""block""><semantics><mi>x</mi></semantics></math>"
q_994	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a"" class=""ltx_Math"" display=""block""><semantics><mi>a</mi></semantics></math>"
q_995	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""x"" class=""ltx_Math"" display=""block""><semantics><mi>x</mi></semantics></math>"
q_996	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f(x)=0"" class=""ltx_Math"" display=""block""><semantics><mrow><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></mrow></mrow><mo>=</mo><mn>0</mn></mrow></semantics></math>"
q_997	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f(a)"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>f</mi><mo>⁢</mo><mrow><mo stretchy=""false"">(</mo><mi>a</mi><mo stretchy=""false"">)</mo></mrow></mrow></semantics></math>"
q_998	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\delta"" class=""ltx_Math"" display=""block""><semantics><mi>δ</mi></semantics></math>"
q_999	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""0<\epsilon"" class=""ltx_Math"" display=""block""><semantics><mrow><mn>0</mn><mo><</mo><mi>ϵ</mi></mrow></semantics></math>"
q_1000	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\delta"" class=""ltx_Math"" display=""block""><semantics><mi>δ</mi></semantics></math>"
q_1001	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""x"" class=""ltx_Math"" display=""block""><semantics><mi>x</mi></semantics></math>"
q_1002	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""x=\frac{m}{n}"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>x</mi><mo>=</mo><mfrac><mi>m</mi><mi>n</mi></mfrac></mrow></semantics></math>"
q_1003	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\delta"" class=""ltx_Math"" display=""block""><semantics><mi>δ</mi></semantics></math>"
q_1004	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""|\frac{m}{n}-a|"" class=""ltx_Math"" display=""block""><semantics><mrow><mo stretchy=""false"">|</mo><mrow><mfrac><mi>m</mi><mi>n</mi></mfrac><mo>-</mo><mi>a</mi></mrow><mo stretchy=""false"">|</mo></mrow></semantics></math>"
q_1005	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""1+2|a|"" class=""ltx_Math"" display=""block""><semantics><mrow><mn>1</mn><mo>+</mo><mrow><mn>2</mn><mo>⁢</mo><mrow><mo stretchy=""false"">|</mo><mi>a</mi><mo stretchy=""false"">|</mo></mrow></mrow></mrow></semantics></math>"
q_1006	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\delta\leq 1"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>δ</mi><mo>≤</mo><mn>1</mn></mrow></semantics></math>"
q_1007	A.394	3986715	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\delta"" class=""ltx_Math"" display=""block""><semantics><mi>δ</mi></semantics></math>"
q_1008	A.395	3978806	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""f:V\to W"" class=""ltx_Math"" display=""block""><semantics><mrow><mi>f</mi><mo>:</mo><mrow><mi>V</mi><mo>→</mo><mi>W</mi></mrow></mrow></semantics></math>"
q_1009	A.395	3978806	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""K"" class=""ltx_Math"" display=""block""><semantics><mi>K</mi></semantics></math>"
